onca,caseiro,notícia,comment_text
1,0,1,Eu acho que eu tenho que sair daí né ele foi errado podia ter ido embora ele brincou ele mais o cunhado dele ainda brincou né abusou né ela foi e matou ele né ele não acreditava que ela podia matar ele ele foi errado
1,1,0,Não foi assim boi
1,1,1,"Pra vocês que não tem noção da força da onça, pega um gato com fome joga um pedaço de carne e segura ele vc vai ver a força agora é só multiplicar por 1000"
1,1,1,Por isso que eu fiz Jiu Jitsu. Qualquer coisa dou um mata leão.
1,1,0,"Simulação muito mal feita 😂 , <br>Onça pega pelo pescoço."
0,1,1,Tinha q passar o cartucho tem muita onça 1 ñ vai fazer falta
1,1,1,"eu pensei isso, como os caras pegaram a onça comendo o resto do cara, a onça foi para cima de um deles e eles não deram tiro? como foi isso? eles fizeram ela correr gritando? não bate, ela foi atingida e morreu mais a frente!"
1,1,1,Falou tudo mano
1,1,2,Real
1,1,1,Trouxeram para minha cidade kkkkk
2,1,1,Graças a Deus
1,2,0,"Que pavor esse senhorzinho passou e que dor deve ter sentido 😢😢😢, que Deus conforte a família desse sr"
1,1,1,Eles deixaron a onça ate a morte do caseiro para procurala... muito ruim isso 😢😢
1,1,1,Palavras tem poder olha o que o cunhado dele falou que a onça ia comer o Jorge
1,1,1,"Não tem nenhum sinal que foi essa onça que fez aquilo com ele, a onça está limpinha, não tem nenhuma mancha vermelha no pelo próximo a boca, está magra como se não alimenta a dias!"
2,1,1,"Ser humano é mais maldoso que isso vai por mim, a onça só queria comer, todo dia tu ver gente se matando por besteira"
1,1,1,Quem mata é o onço mas quem leva a fama de ruim é a onça.
1,2,1,"Eu fiquei o dia inteiro pensando no pânico que ele viveu,sem poder se defender do ataque mortal! Que Deus conforte toda a família 🙏"
1,0,1,"Verdade olha , tenho dó da situação mais ele não se preocupou"
1,1,1,Capaz. Foi uma das coisas que eu pensei
1,1,1,Agora ela matou e vai ser bem tratada com mais carne. Só isso
1,1,1,"A conversinha é essa, e o fumo entrando."
0,1,1,Era pra executa porque a onça mato
1,2,1,Minhas condolência a família
1,1,1,"Caso encontre uma onça, procurar o bombeiro no final da reportagem..o problema é ficar vivo pra dps procurar"
1,1,1,Provavelmente foi uma onça ja velha! Ela é a mais perigosa quando chega na velhice
0,1,1,Concordo mais besta foi ele que viu as pegadas das onças e não matou elas da janelas com uma boa cartucheira era só ficar dentro de casa de tocaia e esperando a noite e meter chumbo sem pena e proto
1,1,1,A onça  começa  arranhar as árvores na picada faser monte de folhas ela vai  matar o seringuero
1,1,1,EU QERO SABER A VERDADE SOBRE O JORGE E A ONÇA
1,0,1,O cara se achando e a onça  não  estava de brincadeira. Tivessem  colocado fio elétrico em torno da propriedade ela tomava um choque e nunca mais colocaria os pés  lá.
1,0,1,Primeiro ninguém consegue confirmar se é a mesma onça que matou o caseiro e segunda tem que andar armado porque só para um bicho desse na bala
1,1,1,Ja ta rolando o verdadeiro video que as câmeras filmou tudo
1,1,1,Cachorros matam mais do que onça?
1,1,1,Se vc tiver um encontro com uma onça  e sair vivo ne ai dar de procurar a policia ambiental rsrs😂
1,1,1,Tá  com  a porta  aberta    4 horas   da manhã    já   😮
1,1,1,@franciscocouto3285  n a credito n pode fica cm a barriga cheia mais gorda n
0,1,1,"O animal precisa ser sacrificado. Depois que ele prova carne humana, sempre vai atacar humanos."
0,1,1,"Acho que fizeram uma tocaia pra ele, e depois deixaram o corpo e a onça com fome, procurando comida arrastou o corpo e tá levando toda culpa nessa história"
1,1,1,E de onde vc tirou essa besteira ?
2,1,1,Que bom que a onça passa bem. Prefiro a onça que seres humanos.
1,2,1,"Brincar com à vida dos outros é no mínimo um ato de pessoas incençatas sem empatia, deveria pedir perdão para à família do rapaz, se isso for possível à pessoas como vc"
1,1,1,E vc acha que onde vc mora tbm não foi desmatado para construção ou o lugar já tinha saneamento na época do descobrimento?
1,1,1,"Segundo os biólogos do Tiktok,é só você levantar as mãos pro alto e ficar gritando que nem doido que elas desistem do ataque"
0,1,1,"Se você correr: a onça corre melhor.<br>Se você subir na árvore: a onça sobe melhor.<br>Se você fugir pro rio: a onça nada melhor.<br>Se você sabe voar, talvez tenha uma chance."
0,1,1,Tem matar essa onça isos sim <br>Onça nao confio nem a pal
1,1,1,"Pelo que o parente falou, ela atacou a cabeça dele e esmagou ela, provável que ele morreu nesse momento, depois foi arrastado já morto."
0,1,1,"Com toda certeza volta  a comer, e come sempre que houver oportunidade"
1,1,1,"ESTÃO ACABANDO  COM SEU HÁBITAT ,PIOR SE GOSTAR DE CARNE HUMANA PROGRESSO&quot;   ESTA SE APROXIMANDO O SER HUMANO PERTO DOS ANIMAIS NÃO TEM CAÇA VÃO CAÇAR PRESSA FACIL HUMMMM😢"
1,1,2,Muito bom esse vídeo
1,1,1,"@@claudiaaparecida3183não existe qualquer indício de que ele estava dentro de casa. Na verdade é o contrário…. Aliás, bom pra ele seria estar dentro de casa, teria a possibilidade de se trancar em um quarto e não ir para o Rio onde a onça sabe nadar melhor que ele."
1,1,1,"Henrique, uma dúvida sincera, as onças apresentam esse comportamento de bando? Isso é comum na natureza? Eu sempre achei que fosse um animal bem solitário."
1,1,1,E agora oque vai ser daquele sítio?
2,2,1,Lamentável este evento. Que Deus console os familiares e proteja as onças.
1,1,1,Vamos leva essa onça pra Brasília
1,1,1,"Engraçado, divulgam videos de pessoas sendo torturadas e mortas em um mangue com facão, mas não podemos assistir o video de uma camera de uma onça rachando o cranio de um velho, pqp... que poha cade o video real ?"
1,1,1,Não da  pra comparar um animal que só  mata por fome com outro que mata de fome seu próximo. Pense nisso!
1,1,1,O Richard cagou pra piadinha 😂
1,1,1,Tu é um brincalhão coloca uma coisa na tua cabeça onde tem onça ela ataca sim o humano para ela tanto faz se é um jacaré uma capivara ou um humano tanto faz para ela o bicho é predador
1,1,1,Uma espingarda 12 tinha salvado á vida dele um lugar desse  aberto sabendo que tinha onça rodando á casa  era da quele jeito pra cima dela !!
1,1,1,Esse assunto já está ficando chato.
1,0,1,"O caseiro deveria ter pelo menos uma espingarda pra atirar e assustar a onça a noite quando ela estivesse rodeando o local, e esse lance que foi falado de barqueiros alimentando as onças tentando domesticalas foi um erro pois dai atrairam o perigo pra dentro de casa."
1,1,1,Ñ iria serve se fosse 3 lobos si.
1,1,1,Ele não ficou de 👀
1,1,1,"Gosto muito de seus vídeos,mais se vc se considera um primata tudo bem mais eu não sou e nem minha descendência nunca foi"
1,1,1,Solta. No. Congresso. Esta. Onça
1,1,1,😂😂😂 rindo de alguns comentários
0,0,1,Morreu pra deixar de ser Besta cadê a tua cartucheira calibre 20 uma Bala no meio da testa entre os olhos e o Nariz fica só o Bagaço
1,1,1,E agora quem vai ficar responsável
1,1,1,"É tradição acordar bem cedo na zona rural de todo país!!  até porque vaqueiros i caseiros tem papéis importantes na vida do morador da cidade , si a gente não levantar cedo o leite o queijo , hortaliças ...não chegará na cidade"
1,1,1,"<a href=""https://www.youtube.com/watch?v=CUf1T3dPFj4&amp;t=85"">1:25</a> o que o cara falou na zoeira, se tornou realidade &quot;A onça vai comer o Jorge&quot; as palavras tem poder!!"
1,1,1,@sergiobrito2532  kkkkk
2,1,1,"Quem diz que é raro onça atacar humanos , me prove isso, Ficando sosinho,  a noite, sem armas, em uma das regiões mais povoadas por onças no pantanal, Fique uma semana lá dormindo na rede. NA VERDADE O MOTIVO DE NÃO TER TANTOS ATAQUES É DEVIDO AS PESSOAS SE PRECAVEREM E NÃO POR CONTA DAS ONÇAS NÃO ATACAREM. digo isso, no caso delas verem que estão com vantagem, tipo número de pessoas, se é uma presa fácil, desapercebida etc... SABENDO DISSO EU DIGO, NÃO MATEM AS ONÇAS, MAS SE CUIDEM O MÁXIMO QUE PUDEREM."
1,2,1,Muito perigoso esse lugar onde esse senhor morava coitado parecia uma pessoa boa nao merecia ter morrido nessa situacao deveria ter proteigido ou uma arma de municao para se proteger
1,1,1,Verdade cerca elétrica em volta de tudo.cas pesqueiro
0,1,1,"Cê tá Loko, não dá pra tolerar!"
1,1,1,"Biólogo Henrique ,já vi vc dizer que as malhas das onças é como impressão digital ...se a policia tem a filmagem do ataque, nao tem como fazer uma comparação, entre a onça que fez o ataque com a que foi capturada ?? abraço"
1,1,1,"A onça teve razão amigo, não subestime ela😂"
1,1,1,"Se são três Onças, 01 fêmea e 02 machos, faltam dois pra ser Capturados, ou irão dar o caso por encerrado."
0,1,1,Tem q fazer churrasco dessa piranha
1,1,1,"Quando aquele que filmou as pegadas, dizendo, Jorge a onça vai te comer,,eu creio que ja tinha sido um aviso de Deus."
0,1,1,Se vai alguém e mata esse demônio de animal  aí ainda vai preso. Brasil é piada internacional 😂😂😂
1,0,1,Uma lição com essa tragédia:<br>Nunca subestime o seu adversário!<br>O cunhado tinha alertado ele!<br>Mas ele levou a profecia na brincadeira!
1,1,1,Eu qero entender o qe aconteceu com o sr Jorge o caseiro
1,1,0,Essa I.A cheirou muito pó.💀
1,2,1,Capturaram a onça mas infelizmente o sr Jorge ja não volta.😢😢😢😢
1,1,1,"Lembrei daquele video do servo de Deus gravando uma live no monte e pregando a Biblia quando uma onça apareceu. Ele só falou:&quot; Jesus,tira essa onça daqui,Jesus...&quot; E a onça desviou dele e foi embora. Que diferença gritante entre esse servo de Deus e o seu Jorge das cervejinhas."
1,1,1,"😂😂 Talvez ela tá toda cagada no hospital, fugindo da federal 😂😂😂"
0,1,1,Ela já estava de olho nele
1,1,1,Solta ela lá no hospital pá come o bozó 😂😂😂😂😂
0,1,1,Daqui a pouco vão invadir as cidades! Misericórdia.
0,1,1,O bicho já comeu gente gostou da carne 😮😮😮😮😮humana
0,1,1,@@alexandrecorradi8846 NESSE CASO O ABATE É NECESSÁRIO
1,1,1,"Claro temos cuidar árvores, animais.  Seres humanos morando mal ruas sem comida sem cama dormir. Dormindo em cima papelão . p se pensar"
1,1,2,Parabéns  pela real reportagem.  Ficou tudo bem esclarecido
2,0,1,É enpresionante como um animal tão lindo seja tão violento e calculista e fora à rapidez. Mais sei que não é certo alimentar esse animal em sua casa como esse caseiro fez muito triste à morte dele
1,1,1,"Existe um instinto que já é nato nos animais,  Ex: se um rato morrer envenenado, ele avisa aos demais para não comerem, pense antes de revidar e estude um pouco mais,  no YouTube tem matérias à respeito do comportamento e psicologia Animal,  fica aí a dica. 😉"
1,0,1,"Eu penso que êle não tinha mêdo de Onça, sabeno que as onças faziam Rondas ao redor da Casa; Brincou com o perigo saindo no escuro talvez desarmado."
1,0,1,"Não tem esse de hipnotizado , falha confiança ou excesso de confiança da parte dele aconteceu , ele já estava ciente do perigo"
1,1,1,​@@IzeteZimermannse trata doente 😂😂😂😂
1,1,1,Falou tudo. Ainda estão em seu hábitat.
1,1,1,Essa é a pergunta que não quer calar.
0,1,1,"Minha  família mora no Paraná , meu irmão estava prestando serviço em uma fazenda, ele filmou uma onça andando em meio as árvores,e a noite só  ouvia o barulho dela , disse que todos cachorros da fazenda sumiram."
2,2,1,"Todos os dias Humanos ceifam a vida de outros Humanos de formas diversas, nó trânsito, em casa e etc, de forma que desmembra os corpos e outras vezes apenas ceifam; vale lembrar que Humanos são racionais e agem de forma que de muitas vezes não parece ser racional, “Para isso não existe uma grande comoção pedindo a morte desses humanos”.<br><br>A onça é irracional, selvagem, destinada a se alimentar das suas caças, um animal que todos os dias precisa realizar um ataque para sobreviver, não sabe distinguir mansidão de brutalidade, “Precisamos respeitar nosso espaço e o espaço delas, evitar contato”.<br><br>Minhas condolências aos familiares do Jorge, mas que sirva como lição para evoluirmos, que sirva de lição para refletirmos que nós Humanos estamos acabando com o espaço dos animais, que estamos sufocando o planeta como todo."
1,1,1,"Verdade palavras tem poder, será que êle está com a consciência pesada, brincadeira maltida."
1,1,1,Pantanal é pra bicho né
1,1,1,Com onça não se brinca.
0,1,1,"Ficou com dó de matar a onça, mas a onça não teve dó . Animal selvagem é bala."
1,2,1,"Mais uma inscrição para somar 👍🏼 misericórdia 😢 coitado <a href=""https://www.youtube.com/watch?v=CUf1T3dPFj4&amp;t=523"">8:43</a>"
0,1,1,Leva pra tua casa
1,1,1,"Idiotas 😠é lamentável o comentarista ter que falar que onça é um animal selvagem 😠ser humano imbecil!! Deus fez o homem para cuidar dos animais porém tem um espaço entre animais doméstico e selvagem agora ficaram brincando com o perigo  começa de jerico!! Não tenho dó não, procurou achou👉 🐅"
0,1,1,Ah eu já vi a onça pintada minha mãe mostrou meu Deus atacou o meu Deus😱😱😱😱😱😱😱😱😱😰😨😥🫣🐆
1,1,1,Que triste 😔😔
1,1,1,Eu achei aquela onça  muito magra pra ser a que atacou ele. Não  acredito que seja essa que eles capturou!
0,1,1,"É instintivo, nós seres humanos já fomos presa, hoje estamos no topo da cadeia alimentar... Pensar em um semelhante sendo devorado, assusta, é normal."
0,1,1,"Se eu ver uma fera dessa na minha frente, morro antes de ela me matar."
1,1,1,"@trigueirozz1816  Sim e se você não acredita, o problema é seu. Guarde pra você."
1,1,1,"Acho que muita gente nao sabe o que eu ja sei, porque ja ouvi a muito tempo que vai chegar o dia em que os animais selvagens irão invadir as cidades em busca de alimentos, e podem ter certeza que eles nao vão pra supermercado não, vão comer o que ver pela frente(o que for carne, para animais carnívoros) e é claro que outros animais que se alimentam de outras coisas também virão, pela falta de alimentação nas florestas, e é biblico, que muitos dos seres humanos serão devorados pelas feras da terra."
0,1,0,Você tem toda a razão animais estão sendo mais valorizados do que o ser humano
1,1,1,"Bruno, toma um rocutan. Vai no dermatologista"
1,1,1,"Não é que não faz, é que é raro acontecer"
1,1,1,Pobre do jorge😢 mais essa tragédia aconteceu pq nós tomamos o habitat dos animais😢😢😢😢😢😢😮😮😮😮
1,1,1,Coloca ela com Bolsonaro  no hospital  pra vc companinha pra ele 😂
0,1,1,Sou do amazonas se fosse comigo ...eu so andava com minha espingarda..antes dela me atacar..eu quebrava ela...e agora fica por isso mesmo..quem perde é o seu jorge que agora ta morto...os orgãos ambientais tem que pagar é uma idenização pra os familiares ..se foce ao contrario...era so 100 mil de multa...tanta ipocresia ...
